Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-APRIL-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2482,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
MSitAE-APRIL-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8335,0,0,432,0,0,2671,0,0,0,0,0,456,0,2872,0,0,470
MSitAE-APRIL-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1400,0,0,0,0,0,6,0,0,0,0,0,0,0,3,493
MSitAE-APRIL-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12195,0,0,545,0,0,4209,0,0,0,0,0,419,144,1364,0,0,276
MSitAE-APRIL-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7556,0,0,592,0,0,304,0,0,3,0,0,0,0,0,0
MSitAE-APRIL-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2355,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2758,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2858,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5442,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14949,1654,7385,465,0,0,6916,196,466,69,0,0,2040,1268,4976,0,0,2327
MSitAE-APRIL-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10569,0,0,27,0,0,1770,0,0,0,0,0,158,17,1702,0,0,321
MSitAE-APRIL-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4227,0,0,67,0,42,2040,0,0,0,0,0,265,144,848,0,0,188
MSitAE-APRIL-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11308,594,2420,19,0,0,3500,17,55,13,0,0,337,907,1885,0,0,1130
MSitAE-APRIL-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,10698,0,0,0,0,0,587,0,0,0,0,0,0,0,0,53
MSitAE-APRIL-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2054,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11076,1348,5875,463,0,1423,5043,36,110,227,0,26,695,3,4348,17,0,1119
MSitAE-APRIL-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8172,0,0,0,0,0,2707,0,0,0,0,0,593,2,2978,0,0,530
MSitAE-APRIL-2024,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,3132,0,0,0,0,0,74,0,0,0,0,0,0,0,1,141
MSitAE-APRIL-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8081,0,7466,0,0,771,3123,0,329,0,0,2,841,1,3826,0,0,526
MSitAE-APRIL-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10020,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6079,0,0,211,0,0,19,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,208,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,101,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,71,0,0,348,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,75,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5160,0,0,262,0,0,124,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3359,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
MSitAE-APRIL-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703
MSitAE-APRIL-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6105,0,11367,0,0,0,3146,0,516,0,0,0,546,371,2190,0,50,1078
MSitAE-APRIL-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6950,0,1392,132,0,0,2636,0,0,35,0,0,642,357,1644,0,0,405
MSitAE-APRIL-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15174,0,8660,75,0,1253,6963,0,774,15,0,96,1435,943,3592,0,0,509
MSitAE-APRIL-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9265,0,4928,164,0,689,2751,0,192,20,0,0,2125,135,3452,0,0,2022
MSitAE-APRIL-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9087,0,8804,592,0,0,3344,0,112,0,0,0,1372,0,1996,0,0,226
MSitAE-APRIL-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6050,0,0,0,0,0,110,0,0,0,0,0,0,0,6,0,184
MSitAE-APRIL-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10191,0,0,0,0,0,3246,0,0,0,0,0,643,479,3094,0,0,765
MSitAE-APRIL-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1182,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12732,0,5740,170,0,20,6543,0,42,66,0,0,824,248,3784,0,0,1505
MSitAE-APRIL-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14649,2022,316,570,0,0,7071,119,5,267,0,0,695,519,3880,0,0,3931
MSitAE-APRIL-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9911,0,2291,785,0,976,3222,0,26,0,0,0,249,0,3526,0,0,530
MSitAE-APRIL-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
MSitAE-APRIL-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8434,0,10404,264,0,278,3726,0,109,84,0,0,428,517,2485,0,0,1460
MSitAE-APRIL-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3432,0,0,183,0,0,54,0,0,3,0,0,0,0,0,0
MSitAE-APRIL-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1691,0,0,21,0,0,142,0,0,1,0,0,0,0,0,0
MSitAE-APRIL-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,10114,0,0,647,0,0,247,0,0,9,0,0,0,0,0,0
MSitAE-APRIL-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12739,0,4818,0,0,0,5255,0,0,0,0,0,863,131,3992,4,0,2340
MSitAE-APRIL-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15115,2307,0,0,0,0,5366,115,0,0,0,0,1201,350,5118,12,0,1458
MSitAE-APRIL-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9299,910,2849,0,0,0,2164,0,0,0,0,0,623,94,2314,0,66,1500
MSitAE-APRIL-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5628,0,0,0,0,0,712,0,0,0,0,0,0,0,920,0,0,337
MSitAE-APRIL-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4319,0,214,261,0,12,516,0,0,31,0,0,9,0,868,0,0,108
MSitAE-APRIL-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21666,990,12046,0,0,0,8793,1,79,0,0,0,2206,181,5878,0,0,272
MSitAE-APRIL-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1265,0,0,139,0,0,125,0,0,0,0,0,0,0,98,0,18
MSitAE-APRIL-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13330,490,8542,643,0,487,6574,0,73,237,0,10,1060,927,5823,0,0,3002
MSitAE-APRIL-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13101,0,8087,171,0,823,3736,0,250,17,0,3,1074,156,5774,0,0,970
MSitAE-APRIL-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6127,1329,0,170,0,0,2349,0,0,29,0,0,383,293,2019,0,0,625
MSitAE-APRIL-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32656,307,1558,63,0,253,13825,0,16,11,0,2,2112,2228,10561,0,0,6074
MSitAE-APRIL-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20711,0,9871,450,0,34,8262,0,30,183,0,0,838,754,3991,0,2,2386
MSitAE-APRIL-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8952,0,0,21,0,0,3265,0,0,5,0,0,661,324,2825,0,0,1935
MSitAE-APRIL-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4459,0,11238,0,0,0,1734,0,40,0,0,0,80,0,1618,0,584,2133
MSitAE-APRIL-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11493,0,3788,288,0,106,4564,0,260,75,0,2,1061,459,2940,0,158,1222
MSitAE-APRIL-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12318,0,10055,0,0,0,4052,0,382,0,0,0,385,1113,3462,0,80,1663
MSitAE-APRIL-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,916,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23379,915,16891,0,0,0,11368,30,2835,0,0,0,880,1225,4700,0,0,1326
MSitAE-APRIL-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6572,0,1327,725,0,10,2006,0,0,192,0,0,333,1,2491,0,0,1025
MSitAE-APRIL-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28759,0,5982,589,0,138,7935,0,157,98,0,1,2656,5,8966,0,231,1276
MSitAE-APRIL-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,18315,0,8065,0,0,0,7442,0,150,0,0,0,986,905,3827,0,0,524
MSitAE-APRIL-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6887,0,8057,0,0,0,3304,0,217,0,0,0,202,462,2145,0,148,690
MSitAE-APRIL-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4182,0,0,380,0,3966,1461,0,0,91,0,5,170,24,1866,0,0,511
MSitAE-APRIL-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8277,0,3865,432,0,145,2857,0,136,74,0,0,852,79,3551,0,0,713
MSitAE-APRIL-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11129,389,8439,0,0,26,6306,0,322,0,0,0,903,859,4468,2,0,1564
MSitAE-APRIL-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5567,264,13,560,0,0,1916,0,0,0,0,0,363,119,1479,0,0,563
MSitAE-APRIL-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7780,0,5601,622,0,144,3264,0,159,255,0,0,737,0,2055,0,0,411
MSitAE-APRIL-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12628,0,4569,821,0,712,5703,0,579,251,0,87,449,803,3276,0,138,1452
MSitAE-APRIL-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9929,0,5600,760,0,538,5184,0,74,342,0,24,547,663,2722,0,38,493
MSitAE-APRIL-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5133,0,1751,0,0,0,2621,0,147,0,0,0,344,654,1800,0,0,1250
MSitAE-APRIL-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10776,0,5411,23,0,144,3917,0,298,5,0,2,575,140,3383,0,1,340
MSitAE-APRIL-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12107,153,474,0,0,142,4679,0,0,0,0,0,636,37,4274,10,0,1057
MSitAE-APRIL-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8482,0,1831,376,0,44,3656,0,28,95,0,1,592,574,2189,0,0,732
MSitAE-APRIL-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3874,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5637,0,3716,23,0,7,2581,0,55,11,0,0,989,1,1644,0,0,803
MSitAE-APRIL-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9838,0,0,0,0,0,3220,0,0,0,0,0,630,172,3140,0,0,604
MSitAE-APRIL-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,6718,0,0,0,0,0,32,0,0,0,0,0,0,0,0,34
MSitAE-APRIL-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8942,0,4632,0,0,0,5108,0,382,0,0,0,1032,413,3458,0,0,1903
MSitAE-APRIL-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21378,1812,0,0,0,0,8850,78,0,0,0,0,1558,839,6179,3,0,3480
MSitAE-APRIL-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17938,0,2136,718,0,172,3182,0,25,77,0,1,941,9,5320,0,0,995
MSitAE-APRIL-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14441,1125,8898,999,0,0,6807,123,296,234,0,0,1567,409,2695,0,0,291
MSitAE-APRIL-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10713,0,2246,0,0,0,6164,0,328,0,0,0,452,579,3008,0,45,2088
MSitAE-APRIL-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8628,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21306,1559,4897,1308,0,1095,9621,48,478,463,0,27,1533,1394,7759,24,30,1490
MSitAE-APRIL-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3849,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2787,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1577,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
