Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-DECEMBER-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5522,0,0,272,0,0,857,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5058,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2372,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2564,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
MSitAE-DECEMBER-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3042,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1316,0,0,0,0,0,5,0,0,0,0,0,0,0,2,480
MSitAE-DECEMBER-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16032,0,0,0,0,0,5838,0,0,0,0,0,1353,19,3272,0,0,329
MSitAE-DECEMBER-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
MSitAE-DECEMBER-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,7704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6285,0,2940,495,0,172,3208,0,42,216,0,2,374,80,2175,0,0,1235
MSitAE-DECEMBER-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9184,0,0,19,0,0,3487,0,0,0,0,0,841,5,2994,0,0,526
MSitAE-DECEMBER-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9144,490,2669,1528,0,189,4028,6,409,525,0,24,500,874,2236,0,0,991
MSitAE-DECEMBER-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8022,0,2229,0,0,788,4949,0,0,0,0,0,584,289,1671,0,0,221
MSitAE-DECEMBER-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1102,0,0,38,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6211,0,0,2205,0,0,43,0,0,10,0,0,0,0,0,0
MSitAE-DECEMBER-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,1541,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6414,0,0,624,0,0,38,0,0,2,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,172,0,0,2283,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,134,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,98,0,0,457,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,529,0,0,3446,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,74,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7469,0,8388,0,0,0,4007,0,238,0,0,0,274,478,2278,0,178,185
MSitAE-DECEMBER-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9302,0,6729,0,0,460,5160,0,47,0,0,2,584,879,5577,0,0,431
MSitAE-DECEMBER-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4448,0,0,83,0,31,2292,0,0,0,0,0,209,407,943,0,0,210
MSitAE-DECEMBER-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10785,1095,3672,1,0,0,4498,0,413,0,0,0,313,274,3872,753,0,2074
MSitAE-DECEMBER-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8592,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2525,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
MSitAE-DECEMBER-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7836,0,8987,0,0,1947,4422,0,743,0,0,79,622,104,2888,0,112,2401
MSitAE-DECEMBER-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9511,0,4552,0,0,0,6118,0,330,0,0,0,890,776,3378,0,0,2375
MSitAE-DECEMBER-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8756,0,7243,0,0,885,3605,0,381,0,0,0,808,21,4120,0,0,650
MSitAE-DECEMBER-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11365,947,9370,534,0,0,5386,160,770,0,0,0,750,228,2491,0,0,544
MSitAE-DECEMBER-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,899,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1884,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4150,0,0,394,0,4127,2053,0,0,110,0,13,264,42,1764,0,0,507
MSitAE-DECEMBER-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
MSitAE-DECEMBER-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11028,2143,1713,944,15,0,4966,10,0,327,0,0,847,7,2603,0,0,383
MSitAE-DECEMBER-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5166,0,2154,0,0,0,2975,0,286,0,0,0,258,647,1687,0,0,1311
MSitAE-DECEMBER-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
MSitAE-DECEMBER-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6159,945,104,193,0,0,2675,0,0,37,0,0,436,232,1528,0,0,134
MSitAE-DECEMBER-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2149,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7664,0,0,382,0,0,348,0,0,75,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3600,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1383,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2643,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1536,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6551,0,1270,918,0,13,2291,0,0,268,0,0,429,4,2441,0,0,1024
MSitAE-DECEMBER-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16743,0,9623,0,0,1186,7825,0,0,0,0,0,81,82,4855,0,0,2234
MSitAE-DECEMBER-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5167,0,839,414,0,31,1999,0,0,98,0,0,436,108,1177,0,0,283
MSitAE-DECEMBER-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6184,0,10870,0,0,0,3081,0,816,0,0,0,597,468,2421,0,49,1272
MSitAE-DECEMBER-2024,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
MSitAE-DECEMBER-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13668,0,5536,1,0,0,5528,0,0,0,0,0,370,666,1256,0,0,135
MSitAE-DECEMBER-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9586,123,4623,0,0,0,5072,1,133,0,0,0,488,627,2892,0,0,1462
MSitAE-DECEMBER-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12259,0,9713,114,0,1081,4342,0,480,31,0,2,791,809,5788,0,0,1010
MSitAE-DECEMBER-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8125,0,3555,116,0,52,4308,0,184,62,0,2,462,638,2428,0,100,822
MSitAE-DECEMBER-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8890,0,1846,340,0,33,3988,0,30,97,0,0,823,407,2415,0,0,837
MSitAE-DECEMBER-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7577,0,0,0,0,0,56,0,0,0,0,0,0,0,0,21
MSitAE-DECEMBER-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13451,0,0,0,0,0,346,0,0,0,0,0,0,0,0,43
MSitAE-DECEMBER-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13318,0,9823,0,0,0,5103,0,822,0,0,0,596,1156,4211,0,75,1615
MSitAE-DECEMBER-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10473,0,2835,0,0,0,6330,0,285,0,0,0,408,1494,3246,0,201,2227
MSitAE-DECEMBER-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3029,0,0,229,0,0,155,0,0,8,0,0,0,0,0,0
MSitAE-DECEMBER-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12179,0,0,526,0,0,342,0,0,16,0,0,0,0,0,0
MSitAE-DECEMBER-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,8134,0,0,647,0,0,240,0,0,7,0,0,0,0,0,0
MSitAE-DECEMBER-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2385,0,0,349,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12083,1067,5763,801,0,1590,7095,17,239,431,0,36,1558,30,4755,20,0,1232
MSitAE-DECEMBER-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13366,0,4874,0,0,0,6548,0,0,0,0,0,1155,399,4255,6,0,2386
MSitAE-DECEMBER-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15827,2126,0,0,0,0,6647,125,0,0,0,0,1326,695,5267,9,0,1553
MSitAE-DECEMBER-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9777,0,4650,32,0,154,3739,0,147,10,0,0,1297,240,4145,0,0,751
MSitAE-DECEMBER-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10763,325,5610,0,0,0,6317,0,195,0,0,0,772,1057,4639,0,0,1610
MSitAE-DECEMBER-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5809,202,0,557,0,0,2489,0,0,0,0,0,453,150,1661,0,0,559
MSitAE-DECEMBER-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7060,0,1308,0,0,0,3458,0,0,0,0,0,352,129,2318,0,0,241
MSitAE-DECEMBER-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6779,0,6341,243,0,101,3605,0,282,101,0,8,1051,235,2819,0,284,585
MSitAE-DECEMBER-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7916,0,785,37,0,0,3316,0,0,0,0,0,441,696,1999,0,0,324
MSitAE-DECEMBER-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10355,661,6289,0,0,0,4559,38,234,0,0,0,239,87,2095,0,0,257
MSitAE-DECEMBER-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14817,0,11293,0,0,0,7982,0,1382,0,0,0,1245,731,5067,0,0,1235
MSitAE-DECEMBER-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8418,0,276,0,0,0,3584,0,0,0,0,0,493,136,2414,0,0,774
MSitAE-DECEMBER-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15408,0,9254,71,0,1254,6995,0,293,23,0,0,1695,972,3847,0,0,316
MSitAE-DECEMBER-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12631,1110,6218,0,0,0,5975,122,541,0,0,0,77,27,1745,33,100,593
MSitAE-DECEMBER-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9388,0,0,0,0,0,3013,0,0,0,0,0,233,381,1216,0,0,40
MSitAE-DECEMBER-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8801,0,3528,413,0,85,4686,0,115,0,0,0,317,805,1763,0,0,293
MSitAE-DECEMBER-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9333,0,5271,0,0,750,2747,0,617,0,0,0,1961,93,3724,0,0,2204
MSitAE-DECEMBER-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10450,0,9823,355,0,0,4357,0,430,0,0,0,1454,0,1909,0,0,204
MSitAE-DECEMBER-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17787,599,12377,59,0,110,8073,0,206,20,0,0,1622,678,3943,0,0,1177
MSitAE-DECEMBER-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9034,0,3216,149,0,738,3256,0,86,27,0,66,670,550,3269,0,26,1038
MSitAE-DECEMBER-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22293,1856,0,0,0,0,9688,161,0,0,0,0,1588,953,6629,0,0,3412
MSitAE-DECEMBER-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,19326,0,2212,0,0,0,4476,0,31,0,0,0,938,171,5225,0,0,981
MSitAE-DECEMBER-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6888,0,2896,271,0,160,3615,0,47,106,0,3,772,687,1878,0,0,129
MSitAE-DECEMBER-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16345,1613,280,0,0,0,9494,151,8,0,0,0,309,578,4640,0,0,4354
MSitAE-DECEMBER-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16641,118,5877,124,0,106,7307,0,550,1,0,4,2316,923,3506,0,155,749
MSitAE-DECEMBER-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12019,0,3663,254,0,62,4565,0,116,43,0,0,1040,454,3218,0,79,1262
MSitAE-DECEMBER-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23249,1245,4343,1654,0,993,10412,26,466,572,0,34,600,800,8404,21,41,1439
MSitAE-DECEMBER-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5427,0,0,272,0,0,288,0,0,1,0,0,0,0,0,0
MSitAE-DECEMBER-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4774,268,1468,18,0,26,1766,0,0,5,0,0,253,91,1152,0,0,198
MSitAE-DECEMBER-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10047,921,3212,0,0,0,2711,0,0,0,0,0,766,120,2692,0,47,1493
