Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-MAY-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
MSitAE-MAY-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16836,0,8529,0,0,1115,6466,0,0,0,0,0,82,27,4730,0,0,2314
MSitAE-MAY-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6910,0,1234,14,0,0,2168,0,0,4,0,0,319,97,2395,0,0,711
MSitAE-MAY-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8850,0,0,426,0,0,2688,0,0,0,0,0,323,0,2968,0,0,550
MSitAE-MAY-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5418,0,2120,0,0,0,2846,0,185,0,0,0,291,706,1670,0,0,1246
MSitAE-MAY-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5873,0,4098,28,0,3,2726,0,61,12,0,0,954,4,1653,0,0,53
MSitAE-MAY-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8347,0,8188,0,0,864,3113,0,401,0,0,0,800,1,4007,0,0,560
MSitAE-MAY-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,8154,0,0,612,0,0,352,0,0,6,0,0,0,0,0,0
MSitAE-MAY-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5649,0,0,268,0,0,412,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7644,0,1449,116,0,0,3127,0,0,39,0,0,621,412,1661,0,0,417
MSitAE-MAY-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11615,618,2251,709,0,26,3860,13,81,197,0,1,408,770,1991,0,0,1145
MSitAE-MAY-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11636,0,0,15,0,0,2328,0,0,0,0,0,207,18,1787,0,0,308
MSitAE-MAY-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13474,0,0,546,0,0,4779,0,0,0,0,0,426,140,1480,0,0,275
MSitAE-MAY-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7544,0,0,0,0,0,46,0,0,0,0,0,0,0,0,24
MSitAE-MAY-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1243,0,0,46,0,0,18,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,11073,0,2690,0,0,0,6706,0,390,0,0,0,465,790,2944,0,136,2182
MSitAE-MAY-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10818,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5916,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9649,1123,3445,0,0,0,2409,0,0,0,0,0,692,116,2479,0,63,1486
MSitAE-MAY-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1682,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2119,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6641,0,1451,708,0,10,2310,0,0,215,0,0,390,7,2415,0,0,1118
MSitAE-MAY-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4472,0,0,380,0,4478,1774,0,0,116,0,8,225,15,1829,0,0,542
MSitAE-MAY-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
MSitAE-MAY-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23846,918,11696,0,0,0,10001,1,91,0,0,0,2229,227,6175,0,0,286
MSitAE-MAY-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16314,1892,8219,497,0,0,7886,176,333,85,0,0,2226,1329,5403,0,0,2573
MSitAE-MAY-2024,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
MSitAE-MAY-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12521,2303,0,692,15,0,4363,31,0,202,1,0,690,0,2648,0,0,880
MSitAE-MAY-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9427,0,2160,345,0,35,4191,0,29,113,0,0,801,592,2460,0,0,786
MSitAE-MAY-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6053,0,0,0,0,0,155,0,0,0,0,0,0,0,5,0,191
MSitAE-MAY-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8607,0,2099,0,0,830,4138,0,0,0,0,0,477,129,2166,0,0,411
MSitAE-MAY-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12756,1661,5174,0,0,976,5565,192,0,0,0,0,616,65,3960,22,0,3012
MSitAE-MAY-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,22167,0,10256,507,0,34,9134,0,29,227,0,2,851,876,4332,0,2,2683
MSitAE-MAY-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18736,0,2257,724,0,203,3276,0,52,87,0,0,901,27,5193,0,0,1034
MSitAE-MAY-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13286,0,6397,161,0,12,6643,0,41,58,0,0,955,271,3747,0,0,1479
MSitAE-MAY-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16556,1970,333,608,0,0,7908,79,3,264,0,0,878,450,4380,0,0,3970
MSitAE-MAY-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10475,1169,3949,0,0,0,3977,0,251,0,0,0,369,148,4150,821,0,1899
MSitAE-MAY-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13526,0,11586,0,0,0,4466,0,556,0,0,0,408,1200,3312,0,74,1762
MSitAE-MAY-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6626,0,0,1671,0,0,127,0,0,14,0,0,0,0,0,0
MSitAE-MAY-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2184,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5696,0,0,315,0,0,68,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11704,1271,6486,514,0,1550,4949,29,103,241,0,21,470,4,4614,18,0,1183
MSitAE-MAY-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13855,0,5621,0,0,0,5354,0,0,0,0,0,955,203,4243,4,0,2585
MSitAE-MAY-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13910,0,16014,0,0,0,7504,0,268,0,0,0,855,432,6671,0,0,378
MSitAE-MAY-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16093,2411,0,0,0,0,5753,166,0,0,0,0,1268,321,5329,9,0,1484
MSitAE-MAY-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6107,0,0,0,0,0,805,0,0,0,0,0,0,0,1003,0,0,312
MSitAE-MAY-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6719,0,13370,0,0,0,4041,0,782,0,0,0,506,476,2250,0,47,1239
MSitAE-MAY-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4714,0,0,81,0,51,2396,0,0,0,0,0,268,332,933,0,0,197
MSitAE-MAY-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13697,0,8229,150,0,920,4115,0,203,21,0,3,1205,225,6241,0,0,959
MSitAE-MAY-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11876,0,3899,0,0,0,3237,0,33,0,0,0,680,51,3190,0,0,459
MSitAE-MAY-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9799,0,4817,125,0,753,2723,0,186,7,0,0,1860,238,3469,0,0,2261
MSitAE-MAY-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9967,0,9616,506,0,0,3580,0,109,0,0,0,1384,0,2040,0,0,216
MSitAE-MAY-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4554,319,2165,328,0,0,1697,0,0,120,0,0,370,5,1450,0,0,922
MSitAE-MAY-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4879,0,12102,0,0,0,2109,0,71,0,0,0,157,1,1652,0,541,2176
MSitAE-MAY-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11608,0,0,0,0,0,628,0,0,0,0,0,0,0,0,74
MSitAE-MAY-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1044,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4800,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,4032,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,3083,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1654,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6249,0,0,585,0,0,34,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,192,0,0,2136,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,128,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,78,0,0,373,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,466,0,0,2283,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,67,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26218,3241,12493,3364,497,1109,12613,114,830,1596,12,118,3856,720,5602,168,165,500
MSitAE-MAY-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4425,0,2180,31,0,28,1782,0,2,11,0,0,127,22,1126,0,0,317
MSitAE-MAY-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6698,0,3543,409,0,179,2918,0,10,144,0,1,354,113,2194,0,0,1244
MSitAE-MAY-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8928,0,4169,426,0,148,2791,0,209,60,0,0,795,50,3692,0,0,680
MSitAE-MAY-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7444,0,2986,160,0,56,4292,0,56,41,0,0,660,571,2433,0,0,1026
MSitAE-MAY-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11533,398,9042,0,0,0,6364,0,337,0,0,0,844,762,4613,6,0,1576
MSitAE-MAY-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6340,260,26,534,0,0,2487,0,0,0,0,0,431,151,1621,0,0,581
MSitAE-MAY-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4996,0,298,307,0,19,658,0,1,40,0,0,8,0,941,0,0,96
MSitAE-MAY-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8486,0,5838,634,0,125,3526,0,268,238,0,0,495,0,2037,0,0,452
MSitAE-MAY-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1305,0,0,130,0,0,164,0,0,0,0,0,0,0,130,0,17
MSitAE-MAY-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12900,0,4350,1320,0,57,4755,0,26,411,0,2,1233,46,4128,0,0,2264
MSitAE-MAY-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9441,1200,7827,449,1,1247,4642,0,324,192,0,19,1289,8,3925,0,0,2916
MSitAE-MAY-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8612,0,448,9,0,0,2500,0,0,0,0,0,297,8,2267,0,0,727
MSitAE-MAY-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14147,469,9736,674,0,520,6854,0,173,255,0,10,1192,701,5701,0,0,3368
MSitAE-MAY-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12422,1831,7754,39,0,137,5842,81,324,25,0,0,246,59,3033,111,72,1751
MSitAE-MAY-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35332,384,1693,32,0,274,15433,0,16,12,0,3,2355,2190,10966,0,0,5888
