Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JANUARY-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10809,1172,5192,750,0,1490,6163,33,217,426,0,53,1224,55,4624,15,0,1150
MSitAE-JANUARY-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5843,0,2879,353,0,141,2900,0,14,155,0,0,396,70,2166,0,0,1229
MSitAE-JANUARY-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6370,0,1131,0,0,0,2953,0,0,0,0,0,265,122,2035,0,0,313
MSitAE-JANUARY-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10692,1103,8325,589,0,0,4832,183,294,0,0,0,804,196,2578,0,0,507
MSitAE-JANUARY-2025,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2063,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6385,0,1360,855,0,3,1892,0,0,180,0,0,414,13,2451,0,0,1165
MSitAE-JANUARY-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8851,961,2947,0,0,0,2289,0,0,0,0,0,710,122,2521,0,33,1486
MSitAE-JANUARY-2025,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MSitAE-JANUARY-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8229,0,6655,0,0,837,3010,0,92,0,0,0,919,28,4215,0,0,601
MSitAE-JANUARY-2025,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5873,0,0,2193,0,0,89,0,0,5,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2889,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5515,1141,123,145,0,0,2460,0,0,28,0,0,439,323,1416,0,0,135
MSitAE-JANUARY-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12351,0,5089,0,0,0,7172,0,37,0,0,0,969,713,2758,0,0,858
MSitAE-JANUARY-2025,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9305,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2777,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2825,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7710,0,0,346,0,0,333,0,0,45,0,0,0,0,0,0
MSitAE-JANUARY-2025,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5187,0,0,232,0,0,125,0,0,6,0,0,0,0,0,0
MSitAE-JANUARY-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12296,0,4726,0,0,0,4996,0,0,0,0,0,1043,484,4019,0,0,2517
MSitAE-JANUARY-2025,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1429,0,0,182,0,0,155,0,0,0,0,0,0,0,89,0,17
MSitAE-JANUARY-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13814,2497,14157,0,0,0,6286,360,143,0,0,0,698,1064,8389,0,0,426
MSitAE-JANUARY-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7423,0,669,58,0,0,2959,0,0,0,0,0,475,707,1829,0,0,290
MSitAE-JANUARY-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8603,160,4975,0,0,0,4558,1,93,0,0,0,327,860,2776,0,0,1457
MSitAE-JANUARY-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12006,0,8055,64,0,746,3674,0,136,9,0,2,591,847,5690,0,0,940
MSitAE-JANUARY-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7889,0,1783,0,0,751,4506,0,0,0,0,0,553,190,1692,0,0,224
MSitAE-JANUARY-2025,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11656,1642,4848,0,0,992,4559,150,1,0,0,0,749,41,3591,24,0,2909
MSitAE-JANUARY-2025,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12806,0,0,0,0,0,162,0,0,0,0,0,0,0,0,55
MSitAE-JANUARY-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8263,0,9875,336,0,303,4033,0,52,107,0,0,410,774,2749,0,0,1601
MSitAE-JANUARY-2025,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2116,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3572,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14626,2376,0,0,0,0,5610,177,0,0,0,0,968,909,5092,10,0,1747
MSitAE-JANUARY-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28930,0,3880,46,0,25,11052,0,246,18,0,1,3247,451,8794,0,198,1398
MSitAE-JANUARY-2025,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1674,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5350,250,0,567,0,0,2341,0,0,0,0,0,480,237,1554,0,0,562
MSitAE-JANUARY-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7840,0,4790,592,0,171,3214,0,236,246,0,0,1025,0,2167,0,0,464
MSitAE-JANUARY-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5987,0,10682,0,0,0,3231,0,657,0,0,0,778,545,2492,0,48,1211
MSitAE-JANUARY-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14126,0,10954,0,0,0,7503,0,1298,0,0,0,1152,834,5055,0,0,1338
MSitAE-JANUARY-2025,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4792,0,2147,0,0,0,2606,0,220,0,0,0,226,717,1678,0,0,1366
MSitAE-JANUARY-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7790,0,3614,100,0,55,3727,0,157,47,0,3,535,504,2424,0,128,1029
MSitAE-JANUARY-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9817,0,8542,342,0,0,3720,0,155,0,0,0,1388,0,1899,0,0,327
MSitAE-JANUARY-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8461,575,2081,1380,1,282,3466,14,126,500,0,12,456,938,2282,0,0,906
MSitAE-JANUARY-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33067,325,1655,0,0,331,13753,0,32,0,0,9,2671,1847,10511,0,0,6876
MSitAE-JANUARY-2025,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7168,0,0,0,0,0,42,0,0,0,0,0,0,0,0,21
MSitAE-JANUARY-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4804,0,10523,0,0,0,2841,0,22,0,0,0,312,49,1690,0,509,2439
MSitAE-JANUARY-2025,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8707,0,4795,0,0,0,5136,0,441,0,0,0,1076,614,3502,0,0,2373
MSitAE-JANUARY-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21070,1977,0,0,0,0,9121,102,0,0,0,0,1513,1178,6395,5,0,3749
MSitAE-JANUARY-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17894,0,2034,875,0,218,3826,0,35,145,0,2,982,274,5178,0,0,983
MSitAE-JANUARY-2025,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12293,0,3784,0,0,7264,5250,0,0,0,0,0,2427,23,4334,0,0,810
MSitAE-JANUARY-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10375,1234,3481,0,0,0,3310,0,218,0,0,0,303,322,4204,851,0,2362
MSitAE-JANUARY-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9443,0,2370,0,0,0,5433,0,202,0,0,0,349,1316,3068,0,178,2217
MSitAE-JANUARY-2025,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12079,0,0,403,0,0,168,0,0,6,0,0,0,0,0,0
MSitAE-JANUARY-2025,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7684,0,0,544,0,0,177,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1306,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2563,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1387,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6973,0,0,870,0,0,44,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,195,0,0,2216,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,102,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,69,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,499,0,0,3391,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,59,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24310,2966,10858,3436,493,1018,11707,123,638,1502,24,103,4456,749,5458,121,139,444
MSitAE-JANUARY-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13728,0,14754,0,0,0,7460,0,162,0,0,0,769,738,6525,0,0,347
MSitAE-JANUARY-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,24850,469,15178,250,3,267,9848,5,905,137,0,39,1218,1939,4965,0,55,750
MSitAE-JANUARY-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5973,0,6578,0,0,0,3503,0,186,0,0,0,731,79,1815,0,0,74
MSitAE-JANUARY-2025,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3841,0,0,347,0,3817,1873,0,0,112,0,4,225,93,1760,0,0,556
MSitAE-JANUARY-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16188,0,6642,415,0,0,6164,0,53,46,0,0,452,482,7454,0,0,762
MSitAE-JANUARY-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10119,388,5567,0,0,0,5742,0,192,0,0,0,833,949,4477,0,0,1723
MSitAE-JANUARY-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8708,0,0,0,0,0,3595,0,0,0,0,0,947,109,1987,0,0,249
MSitAE-JANUARY-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7498,0,330,1,0,0,2820,0,0,0,0,0,480,122,2241,0,0,914
MSitAE-JANUARY-2025,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
MSitAE-JANUARY-2025,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8430,0,3154,392,0,93,4007,0,6,0,0,0,231,798,1685,0,0,285
MSitAE-JANUARY-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10341,127,2619,0,0,131,4889,0,83,0,0,0,428,195,4013,14,39,1373
MSitAE-JANUARY-2025,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11094,0,3892,0,0,0,3552,0,12,0,0,0,613,449,3295,0,0,438
MSitAE-JANUARY-2025,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4372,326,1715,132,0,0,1699,0,0,53,0,0,470,19,1312,0,0,1026
MSitAE-JANUARY-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5878,0,3131,14,0,0,2555,0,37,6,0,0,1033,0,1654,0,0,57
MSitAE-JANUARY-2025,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9372,0,10992,0,0,0,2780,0,3,0,0,0,106,7,3876,0,49,395
