Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-FEBRUARY-2025,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3301,0,0,273,0,0,48,0,0,48,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1895,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,4752,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,9989,1135,4935,727,0,1424,5171,22,204,384,0,50,740,3,3877,19,0,1332
MSitAE-FEBRUARY-2025,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,6478,0,7589,0,0,0,3131,0,182,0,0,0,239,446,2145,0,198,291
MSitAE-FEBRUARY-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4435,0,792,290,0,16,1388,0,1,56,0,0,206,10,1026,0,0,285
MSitAE-FEBRUARY-2025,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4540,0,1979,0,0,0,2307,0,178,0,0,0,195,660,1613,0,0,1171
MSitAE-FEBRUARY-2025,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7310,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
MSitAE-FEBRUARY-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10056,0,0,0,0,0,2077,0,0,0,0,0,278,24,1660,0,0,306
MSitAE-FEBRUARY-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7727,0,6510,0,0,753,2887,0,137,0,0,0,816,17,3978,0,0,571
MSitAE-FEBRUARY-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9128,0,2405,0,0,0,5301,0,167,0,0,0,335,1130,2699,0,199,2030
MSitAE-FEBRUARY-2025,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2090,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
MSitAE-FEBRUARY-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5765,0,10121,0,0,0,3114,0,487,0,0,0,666,253,2361,0,35,1046
MSitAE-FEBRUARY-2025,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14072,1623,7572,370,0,0,6924,71,240,75,0,0,1869,1016,4155,0,0,2206
MSitAE-FEBRUARY-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8181,0,0,0,0,0,2971,0,0,0,0,0,704,55,1742,0,0,200
MSitAE-FEBRUARY-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5233,1036,86,135,0,0,2184,0,0,30,0,0,412,219,1304,0,0,117
MSitAE-FEBRUARY-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11492,0,4772,0,0,0,5476,0,27,0,0,0,891,669,2289,0,0,843
MSitAE-FEBRUARY-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10207,1051,7976,423,0,0,4654,149,13,191,0,0,699,354,2253,0,0,483
MSitAE-FEBRUARY-2025,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1019,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7473,0,0,356,0,0,340,0,0,45,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5163,0,0,248,0,0,483,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5036,0,0,217,0,0,115,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22416,2738,10287,3339,465,886,10230,98,498,1303,30,83,3764,211,5040,135,147,384
MSitAE-FEBRUARY-2025,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722
MSitAE-FEBRUARY-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6037,0,1069,0,0,0,2929,0,0,0,0,0,270,127,2108,0,0,367
MSitAE-FEBRUARY-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19788,936,11742,0,0,0,8753,1,297,0,0,0,1205,472,5632,0,0,100
MSitAE-FEBRUARY-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6671,0,653,57,0,0,2428,0,0,0,0,0,360,489,1557,0,0,334
MSitAE-FEBRUARY-2025,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9534,850,2565,1545,0,803,4265,9,67,454,0,13,1127,346,2887,0,0,2536
MSitAE-FEBRUARY-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12461,478,7582,661,0,676,6989,0,337,344,0,29,636,1275,4837,0,0,2954
MSitAE-FEBRUARY-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,3848,0,0,64,0,66,1970,0,0,0,0,0,172,266,749,0,0,181
MSitAE-FEBRUARY-2025,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10786,1500,5717,0,0,0,5345,119,288,0,0,0,77,25,1592,42,46,587
MSitAE-FEBRUARY-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7278,0,3250,96,0,36,3644,0,175,46,0,3,486,454,2256,0,124,956
MSitAE-FEBRUARY-2025,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3103,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1197,0,0,0,0,0,6,0,0,0,0,0,0,0,3,471
MSitAE-FEBRUARY-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7328,0,1913,0,0,670,3762,0,0,0,0,0,426,91,1587,0,0,241
MSitAE-FEBRUARY-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5241,0,3141,23,0,2,2185,0,28,10,0,0,822,0,1453,0,0,41
MSitAE-FEBRUARY-2025,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13023,0,0,0,0,0,273,0,0,0,0,0,0,0,0,42
MSitAE-FEBRUARY-2025,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11296,0,0,393,0,0,257,0,0,7,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3281,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1248,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2515,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1361,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5062,0,0,2228,0,0,29,0,0,3,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,156,0,0,1986,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,106,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,52,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,430,0,0,3022,0,0,1,0,0,1,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,64,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6118,0,1243,787,0,19,1866,0,0,171,0,0,312,1,2342,0,0,1039
MSitAE-FEBRUARY-2025,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1349,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7528,0,4659,545,0,146,2948,0,256,211,0,0,735,0,2153,0,0,426
MSitAE-FEBRUARY-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12433,2272,13441,0,0,0,6017,366,143,0,0,0,615,816,7312,0,0,437
MSitAE-FEBRUARY-2025,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13225,0,3915,306,0,461,5764,0,159,85,0,13,389,792,3302,0,37,1499
MSitAE-FEBRUARY-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10851,0,3918,1168,0,51,4790,0,16,477,0,1,1386,79,3104,0,0,1787
MSitAE-FEBRUARY-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8215,0,0,0,0,0,2725,0,0,0,0,0,215,324,1055,0,0,39
MSitAE-FEBRUARY-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11286,0,7671,78,0,743,3416,0,144,15,0,2,733,567,5182,0,0,930
MSitAE-FEBRUARY-2025,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8415,0,4049,0,0,664,2555,0,239,0,0,0,1928,28,3464,0,0,2258
MSitAE-FEBRUARY-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17620,0,5691,611,0,0,6091,0,103,0,0,0,1226,43,2563,0,0,353
MSitAE-FEBRUARY-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31058,282,1534,0,0,267,12580,0,5,0,0,2,2371,1657,9332,0,0,6424
MSitAE-FEBRUARY-2025,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9225,0,0,0,0,0,3070,0,0,0,0,0,464,289,2499,0,0,584
MSitAE-FEBRUARY-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,6667,0,7880,0,0,1678,3433,0,503,0,0,56,292,11,2411,0,115,2151
MSitAE-FEBRUARY-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19778,1807,0,0,0,0,8352,112,0,0,0,0,1303,921,5806,2,0,3425
MSitAE-FEBRUARY-2025,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,6843,0,985,305,0,50,2353,0,47,94,0,5,724,240,2525,0,61,822
MSitAE-FEBRUARY-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11973,0,9497,0,0,0,4297,0,648,0,0,0,421,1050,3543,0,93,1588
MSitAE-FEBRUARY-2025,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3965,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2059,0,0,264,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,11840,0,4341,0,0,0,4892,0,0,0,0,0,960,275,3751,1,0,2204
MSitAE-FEBRUARY-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12788,0,13626,0,0,0,6764,0,131,0,0,0,699,547,5893,0,0,339
MSitAE-FEBRUARY-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26897,0,3559,23,0,7,9735,0,229,4,0,0,2597,275,7902,0,174,1290
MSitAE-FEBRUARY-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,23137,451,14486,222,5,224,9238,7,909,114,0,31,1105,1691,4254,0,51,687
MSitAE-FEBRUARY-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5687,0,5922,0,0,0,3208,0,90,0,0,0,624,94,1715,0,0,51
MSitAE-FEBRUARY-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,15299,0,6647,427,0,0,5562,0,133,52,0,0,499,400,7357,0,0,549
MSitAE-FEBRUARY-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6236,0,2554,0,0,117,3576,0,44,0,0,22,537,475,1995,0,0,1161
MSitAE-FEBRUARY-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14688,0,8042,0,0,957,6486,0,0,0,0,0,80,8,4304,0,0,2198
MSitAE-FEBRUARY-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3892,0,451,272,0,30,355,0,0,20,0,0,7,0,984,0,0,80
MSitAE-FEBRUARY-2025,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1408,0,0,122,0,0,178,0,0,0,0,0,0,0,97,0,17
MSitAE-FEBRUARY-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12884,0,10368,0,0,0,6709,0,1259,0,0,0,1081,750,4406,0,0,1159
MSitAE-FEBRUARY-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7205,0,337,1,0,0,2448,0,0,0,0,0,383,36,2053,0,0,788
MSitAE-FEBRUARY-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8126,0,6287,0,0,390,4234,0,42,0,0,1,570,736,5129,0,0,421
