Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JUNE-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15680,0,0,0,0,0,5159,0,0,0,0,0,1085,1,2879,0,0,283
MSitAE-JUNE-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2997,0,0,9,0,0,29,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6512,0,3501,391,0,156,2938,0,14,159,0,0,361,76,2037,0,0,1054
MSitAE-JUNE-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MSitAE-JUNE-2024,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,61
MSitAE-JUNE-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4266,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1480,0,0,0,0,0,18,0,0,0,0,0,0,0,7,607
MSitAE-JUNE-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10487,0,0,0,0,0,3114,0,0,0,0,0,640,445,3275,0,0,877
MSitAE-JUNE-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10035,1168,3671,0,0,0,3629,0,165,0,0,0,303,231,3859,833,0,1659
MSitAE-JUNE-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4533,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7619,0,0,599,0,0,209,0,0,7,0,0,0,0,0,0
MSitAE-JUNE-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2062,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2220,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2222,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2918,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2927,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8780,0,0,397,0,0,2458,0,0,0,0,0,357,0,2880,0,0,484
MSitAE-JUNE-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7323,0,1255,92,0,0,2945,0,0,35,0,0,561,226,1619,0,0,397
MSitAE-JUNE-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5684,0,3834,75,0,1,2224,0,47,5,0,0,752,0,1611,0,0,46
MSitAE-JUNE-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2097,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MSitAE-JUNE-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5196,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
MSitAE-JUNE-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11192,0,0,14,0,0,2007,0,0,0,0,0,151,20,1734,0,0,315
MSitAE-JUNE-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,10278,0,0,0,0,0,477,0,0,0,0,0,0,0,0,60
MSitAE-JUNE-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14968,1238,8923,938,0,0,7256,149,157,208,0,0,1523,719,2677,0,0,417
MSitAE-JUNE-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1737,0,0,6,0,0,155,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3751,0,0,232,0,0,28,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6655,0,1472,643,0,13,1706,0,0,140,0,0,231,4,2484,0,0,1026
MSitAE-JUNE-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7298,0,2896,89,0,60,4157,0,34,26,0,1,708,520,2234,0,0,1055
MSitAE-JUNE-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6052,225,0,507,0,0,2440,0,0,0,0,0,489,178,1496,0,0,515
MSitAE-JUNE-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12057,2187,0,603,43,0,3863,16,0,154,0,0,383,0,2475,1,0,826
MSitAE-JUNE-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9604,0,8717,443,0,0,3279,0,101,0,0,0,1342,0,2007,0,0,197
MSitAE-JUNE-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12929,0,6187,173,0,4,6285,0,16,78,0,0,815,307,3462,0,0,1174
MSitAE-JUNE-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8619,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8844,0,0,254,0,0,533,0,0,50,0,0,0,0,0,0
MSitAE-JUNE-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5309,0,0,306,0,0,31,0,0,3,0,0,0,0,0,0
MSitAE-JUNE-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4026,0,2004,20,0,15,1791,0,3,6,0,0,214,35,1105,0,0,251
MSitAE-JUNE-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7002,0,8294,0,0,0,3269,0,316,0,0,0,265,290,2080,0,143,625
MSitAE-JUNE-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
MSitAE-JUNE-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6764,0,1129,16,0,0,2228,0,0,1,0,0,342,155,2281,0,0,612
MSitAE-JUNE-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1368,0,0,140,0,0,137,0,0,0,0,0,0,0,106,0,7
MSitAE-JUNE-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12890,0,7593,144,0,877,3915,0,133,28,0,0,1188,212,5864,0,0,864
MSitAE-JUNE-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6051,1153,0,124,0,0,2435,0,0,25,0,0,422,293,2023,0,0,624
MSitAE-JUNE-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7038,0,1835,0,0,0,2089,0,33,0,0,0,607,51,1078,0,0,37
MSitAE-JUNE-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5779,0,0,0,0,0,197,0,0,0,0,0,0,0,6,0,199
MSitAE-JUNE-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8277,0,1781,0,0,687,4145,0,0,0,0,0,412,124,2132,0,0,310
MSitAE-JUNE-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4588,0,11335,0,0,0,1561,0,38,0,0,0,54,0,1599,0,534,2096
MSitAE-JUNE-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17973,0,2153,757,0,171,3312,0,51,87,0,4,914,29,4793,0,0,987
MSitAE-JUNE-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,10391,0,2483,0,0,1294,2950,0,14,0,0,0,286,11,3475,0,0,595
MSitAE-JUNE-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5816,0,0,1083,0,0,118,0,0,8,0,0,0,0,0,0
MSitAE-JUNE-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21846,1529,5164,1298,0,1284,9494,50,640,461,0,25,1727,1011,7726,32,33,1456
MSitAE-JUNE-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10400,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11270,1352,6033,443,0,1419,4755,25,154,181,0,40,538,2,4313,18,0,1162
MSitAE-JUNE-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5946,0,6579,0,0,0,3447,0,181,0,0,0,410,10,2770,0,0,163
MSitAE-JUNE-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5113,0,973,355,0,37,1665,0,0,89,0,0,313,31,1181,0,0,280
MSitAE-JUNE-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8360,0,5357,670,0,136,3726,0,209,292,0,0,662,0,2046,0,0,431
MSitAE-JUNE-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6521,0,12649,0,0,0,3778,0,882,0,0,0,529,523,2194,0,45,1247
MSitAE-JUNE-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15168,1833,7559,393,0,0,6559,124,104,63,0,0,1890,942,4996,0,0,2379
MSitAE-JUNE-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12641,0,4054,1223,0,53,4812,0,43,394,0,3,1042,78,4029,0,0,2220
MSitAE-JUNE-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8735,0,3349,866,0,0,2270,0,0,87,0,0,389,464,2539,0,0,737
MSitAE-JUNE-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8443,0,397,5,0,0,2539,0,0,0,0,0,394,9,2321,0,0,719
MSitAE-JUNE-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4360,0,0,71,0,29,2089,0,0,0,0,0,218,269,884,0,0,186
MSitAE-JUNE-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11658,1282,6828,15,0,43,6480,213,635,6,0,2,197,75,2193,87,58,902
MSitAE-JUNE-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10551,575,1980,1269,0,46,3527,3,24,349,0,0,447,737,1937,0,0,1287
MSitAE-JUNE-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6925,0,5397,0,0,0,3165,0,38,0,0,0,962,258,2280,0,0,759
MSitAE-JUNE-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12631,0,0,492,0,0,3825,0,0,0,0,0,455,115,1439,0,0,298
MSitAE-JUNE-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11911,1453,5085,0,0,826,4989,48,0,0,0,0,465,37,3347,14,0,2715
MSitAE-JUNE-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22235,1959,0,0,0,0,9660,73,0,0,0,0,1609,647,6337,0,0,3222
MSitAE-JUNE-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8724,0,10098,262,0,256,3972,0,56,80,0,0,452,656,2452,0,0,1287
MSitAE-JUNE-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12826,0,10971,0,0,0,4246,0,444,0,0,0,521,1077,4077,0,79,1639
MSitAE-JUNE-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10501,0,2425,0,0,0,5966,0,243,0,0,0,439,647,2908,0,146,1960
MSitAE-JUNE-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1038,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2759,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3630,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2879,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1560,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5953,0,0,539,0,0,17,0,0,4,0,0,0,0,0,0
MSitAE-JUNE-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,196,0,0,1968,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,109,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,74,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,500,0,0,2143,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,89,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5115,0,0,252,0,0,158,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24223,3076,11452,3430,491,918,10837,74,630,1478,13,97,3996,364,5517,140,141,408
MSitAE-JUNE-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15122,2174,0,0,0,0,5215,88,0,0,0,0,1156,230,5180,8,0,1337
MSitAE-JUNE-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9289,947,3306,0,0,0,2260,0,0,0,0,0,587,43,2539,0,57,1499
MSitAE-JUNE-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29579,0,6128,392,0,103,9148,0,156,84,0,0,3321,41,8811,0,209,1175
MSitAE-JUNE-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8677,0,3899,439,0,147,2729,0,129,73,0,0,749,72,3614,0,0,715
MSitAE-JUNE-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16576,0,8001,0,0,975,6129,0,0,0,0,0,80,6,4767,0,0,2021
MSitAE-JUNE-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8704,0,0,0,0,0,2724,0,0,0,0,0,327,0,3156,0,0,525
MSitAE-JUNE-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13873,0,5048,215,0,570,5013,0,408,64,0,36,413,694,3373,0,95,1562
MSitAE-JUNE-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15505,0,8926,91,0,1201,6941,0,739,22,0,34,1296,793,2592,0,0,471
MSitAE-JUNE-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9071,0,4549,124,0,707,2461,0,185,10,0,0,1860,266,3264,0,0,1979
MSitAE-JUNE-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9054,0,2036,401,0,35,3789,0,37,93,0,0,727,407,2310,0,0,740
MSitAE-JUNE-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4628,319,1911,308,0,0,2116,0,0,140,0,0,464,0,1321,0,0,806
MSitAE-JUNE-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17347,684,11668,61,0,53,6991,0,146,9,0,0,1753,218,3631,0,0,1192
MSitAE-JUNE-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33686,305,1651,16,0,240,14020,0,44,6,0,2,2419,1775,10252,0,0,5916
MSitAE-JUNE-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,21447,0,9589,416,0,33,9247,0,35,175,0,0,927,916,4147,0,0,2599
MSitAE-JUNE-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7479,0,0,0,0,0,47,0,0,0,0,0,0,0,0,25
MSitAE-JUNE-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9084,0,3268,198,0,629,2701,0,65,30,0,28,550,348,2967,0,22,913
MSitAE-JUNE-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1181,0,0,51,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9090,0,0,19,0,0,3342,0,0,8,0,0,637,252,2789,0,0,1744
