Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-AUGUST-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSitAE-AUGUST-2024,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65
MSitAE-AUGUST-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1676,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,15433,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7179,0,0,491,0,0,55,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3066,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2150,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2331,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2491,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6432,0,3643,396,0,176,2930,0,27,160,0,2,318,33,2114,0,0,1134
MSitAE-AUGUST-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8490,0,0,46,0,0,1896,0,0,0,0,0,224,0,2878,0,0,489
MSitAE-AUGUST-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1116,0,0,66,0,0,6,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
MSitAE-AUGUST-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8664,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6151,0,0,1504,0,0,34,0,0,2,0,0,0,0,0,0
MSitAE-AUGUST-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10568,1333,5515,441,0,1275,4269,37,108,188,0,10,450,1,4184,13,0,1155
MSitAE-AUGUST-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7363,0,712,63,0,0,2488,0,0,0,0,0,465,260,1950,0,0,555
MSitAE-AUGUST-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4125,0,0,89,0,37,1995,0,0,0,0,0,186,70,867,0,0,170
MSitAE-AUGUST-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8907,144,5284,0,0,0,4568,0,57,0,0,0,690,297,2956,0,0,1252
MSitAE-AUGUST-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3643,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5004,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6150,0,1404,587,0,14,758,0,0,49,0,0,60,0,2479,0,0,992
MSitAE-AUGUST-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14900,1770,7379,376,0,0,6858,62,102,73,0,0,1621,644,5096,0,0,2527
MSitAE-AUGUST-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3730,0,0,0,0,0,148,0,0,0,0,0,0,0,861,0,0,150
MSitAE-AUGUST-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10373,0,0,3,0,0,1335,0,0,0,0,0,167,16,1742,0,0,316
MSitAE-AUGUST-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5352,0,3468,30,0,0,2427,0,28,3,0,0,943,0,1457,0,0,49
MSitAE-AUGUST-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12262,0,0,247,0,0,2915,0,0,0,0,0,220,50,1429,0,0,255
MSitAE-AUGUST-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4587,0,0,363,0,4493,1653,0,0,87,0,14,189,42,1899,0,0,489
MSitAE-AUGUST-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21240,1000,10368,0,0,0,8383,0,41,0,0,0,2172,95,5446,0,0,262
MSitAE-AUGUST-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9006,0,8229,341,0,0,3205,0,44,0,0,0,1361,0,1974,0,0,211
MSitAE-AUGUST-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9840,0,0,0,0,0,2527,0,0,0,0,0,457,308,3099,0,0,798
MSitAE-AUGUST-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16301,0,2179,771,0,173,2651,0,7,62,0,0,640,12,4915,0,0,884
MSitAE-AUGUST-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1441,0,0,0,0,0,11,0,0,0,0,0,0,0,46,0
MSitAE-AUGUST-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8668,0,10210,286,0,280,4133,0,42,88,0,0,527,566,2542,0,0,1246
MSitAE-AUGUST-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1042,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2574,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14153,2323,0,0,0,0,4271,97,0,0,0,0,796,82,4993,10,0,1412
MSitAE-AUGUST-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28003,0,5633,7,0,0,8638,0,110,1,0,0,2818,12,8820,0,217,1156
MSitAE-AUGUST-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
MSitAE-AUGUST-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3483,0,0,317,0,0,159,0,0,21,0,0,1,0,715,0,0,70
MSitAE-AUGUST-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1297,0,0,133,0,0,161,0,0,0,0,0,0,0,100,0,11
MSitAE-AUGUST-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12064,0,4545,0,0,0,3900,0,0,0,0,0,465,485,1384,0,0,118
MSitAE-AUGUST-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4794,0,2183,0,0,0,2638,0,173,0,0,0,303,634,1541,0,0,1094
MSitAE-AUGUST-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5824,1104,191,119,0,0,2317,0,0,28,0,0,402,241,1821,0,0,626
MSitAE-AUGUST-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7196,0,3435,36,0,58,3074,0,172,14,0,0,694,428,2141,0,94,640
MSitAE-AUGUST-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8254,0,6525,245,0,863,2698,0,448,55,0,0,405,572,1805,0,0,622
MSitAE-AUGUST-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7939,0,1429,0,0,543,3654,0,0,0,0,0,395,85,2104,0,0,412
MSitAE-AUGUST-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7444,0,0,0,0,0,29,0,0,0,0,0,0,0,0,19
MSitAE-AUGUST-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4447,0,10672,0,0,0,1585,0,21,0,0,0,61,0,1552,0,481,1813
MSitAE-AUGUST-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9359,0,9710,0,0,0,6096,0,910,0,0,0,1146,732,4105,0,0,1092
MSitAE-AUGUST-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20272,1837,0,0,0,0,8227,2,0,0,0,0,1536,662,5941,2,0,3262
MSitAE-AUGUST-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10059,0,2342,0,0,0,5314,0,176,0,0,0,590,546,3126,0,155,1825
MSitAE-AUGUST-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3826,0,0,169,0,0,8,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1911,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8236,0,0,306,0,0,278,0,0,61,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5267,0,0,540,0,0,13,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,158,0,0,2036,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,84,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,75,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,555,0,0,2220,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,98,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5199,0,0,273,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,21610,2878,10782,3238,507,1028,8773,54,486,1126,5,78,3009,171,5500,166,192,407
MSitAE-AUGUST-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12312,0,13540,0,0,0,5394,0,69,0,0,0,613,315,6468,0,0,413
MSitAE-AUGUST-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8140,0,3856,9,0,148,2010,0,51,1,0,0,494,28,3467,0,0,641
MSitAE-AUGUST-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6630,0,1196,0,0,0,2298,0,0,0,0,0,207,63,1959,0,0,244
MSitAE-AUGUST-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11649,2203,11348,0,0,0,4999,249,69,0,0,0,620,630,7338,0,0,374
MSitAE-AUGUST-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5235,0,5541,0,0,4,2055,0,157,0,0,0,602,0,2433,0,0,1248
MSitAE-AUGUST-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16116,686,10138,61,0,35,5972,0,32,13,0,0,1581,67,3607,0,0,1142
MSitAE-AUGUST-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6825,0,4797,0,0,0,3138,0,14,0,0,0,1217,206,2387,0,0,679
MSitAE-AUGUST-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31490,363,1511,31,0,252,12017,0,34,19,0,1,2750,1600,11641,0,0,5192
MSitAE-AUGUST-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19069,0,8871,388,0,32,7987,0,0,124,0,0,828,639,4062,0,1,2481
MSitAE-AUGUST-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8644,0,3291,164,0,726,2490,0,58,17,0,75,554,256,3028,0,24,874
MSitAE-AUGUST-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8834,0,0,11,0,0,3410,0,0,4,0,0,662,83,2664,0,0,1798
MSitAE-AUGUST-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11716,0,0,0,0,0,107,0,0,0,0,0,0,0,0,64
MSitAE-AUGUST-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7521,0,902,207,0,43,2914,0,8,77,0,0,636,90,2567,0,84,782
MSitAE-AUGUST-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6457,0,2811,218,0,139,3266,0,43,75,0,1,833,569,1717,0,0,123
MSitAE-AUGUST-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,15391,151,5579,124,0,76,5982,0,163,4,0,0,2271,118,3544,0,165,806
MSitAE-AUGUST-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9083,1106,3295,1,0,0,3045,0,119,1,0,0,257,114,4044,759,0,1635
MSitAE-AUGUST-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10815,3847,7157,0,0,401,4454,45,259,0,0,0,660,170,3799,1,0,1067
MSitAE-AUGUST-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3487,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1838,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2910,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1541,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4789,0,0,241,0,0,92,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3262,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4455,282,1791,20,0,22,1900,0,0,5,0,0,171,34,1144,0,0,308
MSitAE-AUGUST-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8798,1061,2757,0,0,0,2109,0,0,0,0,0,643,64,2459,0,28,1356
MSitAE-AUGUST-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3843,0,0,0,0,0,290,0,0,0,0,0,0,0,693,0,0,268
MSitAE-AUGUST-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15388,0,6452,0,0,959,5874,0,0,0,0,0,82,3,4343,0,0,2235
MSitAE-AUGUST-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5712,250,0,466,0,0,2335,0,0,0,0,0,419,101,1463,0,0,504
MSitAE-AUGUST-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7730,0,4619,535,0,173,2694,0,50,169,0,0,384,0,2146,0,0,406
MSitAE-AUGUST-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6978,0,13933,0,0,0,4106,0,1106,0,0,0,691,375,2357,0,85,1365
MSitAE-AUGUST-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7757,0,1390,0,0,0,3175,0,0,0,0,0,622,269,1697,0,0,364
MSitAE-AUGUST-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12797,0,4349,1256,0,88,4835,0,38,417,0,3,923,18,3964,0,0,2052
MSitAE-AUGUST-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13116,0,9639,0,0,0,6100,0,963,0,0,0,909,317,4035,0,0,1440
MSitAE-AUGUST-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7874,0,3433,430,0,0,2229,0,0,56,0,0,516,643,2501,0,0,757
MSitAE-AUGUST-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7904,0,387,0,0,0,2064,0,0,0,0,0,227,3,2159,0,0,829
MSitAE-AUGUST-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10030,0,5073,342,0,125,2611,0,83,101,0,5,219,27,3583,0,0,286
